"date","open","high","low","close","volume","oi"
2012-06-25,1,1,37400,39624,290935,1
2012-06-25,2,3,15569,8909,382375,2
2012-06-25,2,4,408639,448920,3969879,6
2012-06-25,1,4,17570,13208,290970,2
2012-06-25,1,1,-702234,-702235,28604264,4
2012-06-25,1,1,-702234,-702235,28604264,4
2012-06-25,1,2,6356,11231,513671,5
2012-06-25,1,1,11800,11575,144000,1
2012-06-25,1,2,12669,15364,151395,1
2012-06-25,1,2,28900,18900,796400,2
2012-06-25,1,5,23870,23869,116700,1
2012-06-25,4,2,-1130,106665,2772295,2
2012-06-25,2,4,43770,42228,1068050,2
2012-06-25,1,2,85000,83331,665400,4
2012-06-25,1,4,392288,392288,4011688,2
2012-06-25,1,4,36700,24965,292000,2
2012-06-25,1,1,14700,5121,195900,2
2012-06-25,4,1,140000,140000,6384000,6
2012-06-25,2,2,19569,19197,265400,1
2012-06-25,1,6,32670,39480,331570,2
2012-06-25,1,2,178805,137891,1636606,1
2012-06-25,1,1,4039,3880,17124,1
2012-06-25,1,5,67969,67969,321300,2
2012-06-25,1,3,362532,362532,5206532,2
2012-06-25,1,3,5769,1195,250935,2
2012-06-25,4,1,40000,40000,448000,1
2012-06-25,1,3,67169,95195,3027602,2
2012-06-25,1,1,14700,5121,298200,2
2012-06-25,1,6,300600,282978,1627660,4
2012-06-25,1,3,19999,14870,381750,2
2012-06-25,2,1,18700,18345,237459,1
2012-06-25,1,3,13669,5866,146935,1
2012-06-25,1,2,12669,7046,156735,1
2012-06-25,3,4,61400,63111,294675,1
2012-06-25,1,1,1782,-3815,189918,1
2012-06-25,1,4,18569,21133,202755,1
2012-06-25,1,5,165170,180092,958222,4
2012-06-25,3,2,-630,13443,2468873,2
2012-06-25,1,3,1870,-4494,88455,1
2012-06-25,1,2,20000,20000,238819,2
2012-06-25,1,2,102300,107650,1524310,6
2012-06-25,1,2,1956,7981,258049,2
2012-06-25,1,1,613125,627795,17922295,2
2012-06-25,2,1,1912950,1912950,45645750,4
2012-06-25,1,1,84114,93035,2485221,1
2012-06-25,1,5,32669,26881,335670,2
2012-06-25,1,2,12669,4364,151395,1
2012-06-25,2,4,9769,6078,387950,2
2012-06-25,1,4,17670,17315,94479,1
2012-06-25,1,3,28900,28350,290920,2
2012-06-25,1,4,287000,298177,976783,5
2012-06-25,1,4,375982,375982,6086582,2
2012-06-25,1,5,28770,18904,130400,1
2012-06-25,1,1,35000,35000,1710200,4
2012-06-25,4,1,101500,-19331,6369500,6
2012-06-25,1,1,11800,575,133300,1
2012-06-25,3,3,54070,70926,1514390,2
2012-06-25,1,2,8800,735,228395,2
2012-06-25,1,2,0,0,184140,1
2012-06-25,1,2,7800,13670,227130,2
2012-06-25,2,1,10920,8373,83859,2
2012-06-25,1,1,37400,93419,1232530,4
2012-06-25,1,2,11900,5290,132995,1
2012-06-25,1,6,37569,44238,358120,2
2012-06-25,2,2,22500,22071,1031980,4
2012-06-25,1,4,17569,24198,359520,2
2012-06-25,4,2,44100,27052,1120840,2
2012-06-25,1,1,6860,6731,719661,4
2012-06-25,2,6,54670,60540,517170,2
2012-06-25,1,1,37400,55796,1548918,6
2012-06-25,1,2,9800,6724,244690,2
2012-06-25,1,5,27870,30256,109415,1
2012-06-25,1,2,6869,6869,90659,1
2012-06-25,2,1,-282528,-282527,31783272,4
2012-06-25,1,3,5769,11530,175290,2
2012-06-25,1,4,71700,72564,888779,2
2012-06-25,5,1,137500,137500,3299000,4
2012-06-25,2,2,25370,15587,503000,2
2012-06-25,1,3,64270,95248,1035853,4
2012-06-25,1,1,5853,3112,619823,2
2012-06-25,1,2,869,-5494,140035,1
2012-06-25,1,2,12700,7329,137730,2
2012-06-25,1,2,70800,66718,312800,2
2012-06-25,1,5,29800,29800,379780,1
2012-06-25,1,5,175270,171885,1526700,4
2012-06-25,1,1,-11156,-25073,732544,4
2012-06-25,2,2,22500,24512,1109840,4
2012-06-25,2,2,4627,4628,20950,1
2012-06-25,1,2,12670,4364,165075,1
2012-06-25,0,0,0,0,0,0
2012-06-25,1,5,139070,141883,1556709,2
2012-06-25,1,2,-382900,286315,16456424,4
2012-06-25,2,1,13799,7983,186485,1
2012-06-25,1,1,6000,-364,84715,1
2012-06-25,6,1,90000,6506,6545916,4
2012-06-25,1,1,0,0,132200,1
2012-06-25,1,2,119000,135669,1127969,4
2012-06-25,1,1,0,0,0,2
2012-06-25,1,4,62569,59170,229489,2
2012-06-25,4,2,44970,34814,1000200,2
2012-06-25,3,1,234000,272697,2296497,4
2012-06-25,1,2,-382900,286315,16456424,4
2012-06-25,1,1,11800,6101,184285,1
2012-06-25,1,1,6900,-2400,98700,1
2012-06-25,1,6,83569,79396,329670,2
2012-06-25,1,2,9800,9800,275059,1
2012-06-25,4,1,140000,140000,3527600,4
2012-06-25,1,2,0,0,184140,1
2012-06-25,2,2,4900,1377,584250,2
2012-06-25,1,1,6900,10585,162485,1
2012-06-25,1,1,15000,1190,1078865,4
2012-06-25,2,1,13800,13800,455439,1
2012-06-25,5,1,137500,140435,819435,1
2012-06-25,1,1,4040,4040,85438,3
2012-06-25,2,1,131900,85901,2430900,2
2012-06-25,3,2,64899,48266,1225149,2
2012-06-25,1,3,19508,20575,696229,2
2012-06-25,1,2,25770,25951,697671,2
2012-06-25,1,1,14700,14421,326000,2
2012-06-25,1,1,57400,51301,183885,1
2012-06-25,3,2,23769,16953,213035,1
2012-06-25,1,2,124400,91294,1831800,4
2012-06-25,1,3,13669,7516,141185,1
2012-06-25,1,5,190070,186404,1266900,4
2012-06-25,1,4,16570,12267,324010,2
2012-06-25,1,1,6900,-2400,97500,1
2012-06-25,1,1,-154900,463699,14619481,4
2012-06-25,1,3,8669,3540,160430,2
2012-06-25,1,1,-156553,-156553,13868346,4
2012-06-25,1,2,12800,6980,186285,1
2012-06-25,2,1,13800,13800,296400,1
2012-06-25,1,2,7769,7769,143400,1
2012-06-25,2,5,52869,47740,476650,2
2012-06-25,1,2,46800,35089,569271,2
2012-06-25,1,1,19900,33042,581342,4
2012-06-25,2,3,21369,17533,356790,2
2012-06-25,1,1,5455,8305,92021,4
2012-06-25,1,2,1018100,993600,45785100,6
2012-06-25,2,3,25369,36297,937170,2
2012-06-25,1,3,5770,-2294,237295,2
2012-06-25,1,2,12669,5304,190135,1
2012-06-25,1,2,4317,-3765,142247,1
2012-06-25,1,5,78669,69110,254435,2
2012-06-25,1,1,14900,9593,284200,1
2012-06-25,1,3,65839,61190,516519,2
2012-06-25,1,2,14700,9203,314890,2
2012-06-25,1,2,298300,-481338,2312793,1
2012-06-25,1,2,291271,291270,2242970,1
2012-06-25,1,1,44900,33118,874765,4
2012-06-25,1,1,24900,17758,380780,2
2012-06-25,2,6,57568,55720,438517,2
2012-06-25,1,5,27769,27204,305719,1
2012-06-25,1,1,0,0,854500,2
2012-06-25,1,5,31800,31800,333820,1
2012-06-25,1,1,24900,20611,230620,2
2012-06-25,1,3,5769,5769,196120,1
2012-06-25,3,6,96800,96799,619039,1
2012-06-25,2,2,17769,20171,149495,1
2012-06-25,2,2,14700,8056,462875,2
2012-06-25,1,3,5769,5659,213879,1
2012-06-25,2,3,5769,11530,391350,2
2012-06-25,1,1,24900,20502,236320,2
2012-06-25,1,5,31800,31800,484400,1
2012-06-25,3,3,83269,93427,3079440,4
2012-06-25,1,1,6000,8935,84715,1
2012-06-25,1,2,22000,15685,161135,1
2012-06-25,2,2,17769,17431,146559,1
2012-06-25,1,1,14900,9593,284200,1
2012-06-25,2,1,12900,4654,233100,1
2012-06-25,1,4,25770,33390,422870,2
2012-06-25,1,4,89570,87086,599572,2
2012-06-25,1,1,602100,602100,12030900,1
2012-06-25,1,3,204100,200168,1298200,4
2012-06-25,1,1,83928,133331,3574173,2
2012-06-25,3,2,9269,40118,3634125,3
2012-06-25,1,1,4300,4300,106472,4
2012-06-25,1,1,47300,54505,781967,4
2012-06-25,1,3,11469,5105,199055,2
2012-06-25,1,1,14700,3421,262200,2
2012-06-25,1,4,25770,33850,475770,2
2012-06-25,1,2,12669,3129,144900,1
2012-06-25,1,2,14700,12253,359020,2
2012-06-25,1,5,61069,66940,262710,2
2012-06-25,2,4,457300,416252,2957375,5
2012-06-25,1,2,9800,9800,319879,1
2012-06-25,1,1,-200125,610355,22028722,4
2012-06-25,1,1,4900,7742,120095,1
2012-06-25,2,5,58698,60177,1138068,2
2012-06-25,3,3,85770,113505,1114135,1
2012-06-25,2,6,54668,63958,726668,2
2012-06-25,1,3,200500,235219,1231182,6
2012-06-25,1,6,3155459,2641295,20553860,2
2012-06-25,1,1,37400,28213,231735,1
2012-06-25,1,4,23000,23000,130000,1
2012-06-25,2,3,10669,9106,396250,2
2012-06-25,1,3,432269,430652,2559700,4
2012-06-25,2,1,24500,14734,485700,2
2012-06-25,1,2,10669,10669,303900,2
2012-06-25,1,5,27870,18556,129275,1
2012-06-25,1,4,25769,20150,405790,2
2012-06-25,1,5,29800,29800,182879,1
2012-06-25,2,3,5770,5659,376359,1
2012-06-25,1,3,10669,13402,307335,2
2012-06-25,4,5,103570,92149,1067195,2
2012-06-25,2,3,-7128,-91814,1127107,3
2012-06-25,1,2,14700,21721,321820,2
2012-06-25,1,2,15870,15869,841400,4
2012-06-25,1,4,17099,11607,214810,2
2012-06-25,1,1,70000,70000,575000,2
2012-06-25,1,3,54366,93042,970459,4
2012-06-25,1,2,23153,22713,2338484,4
2012-06-25,1,2,20000,20000,166520,2
2012-06-25,1,1,-2850,-7596,190903,1
2012-06-25,5,1,50000,50000,1463799,2
2012-06-25,1,4,396376,396376,2884676,1
2012-06-25,1,2,9800,9800,257719,2
2012-06-25,1,3,9240,6180,130139,4
2012-06-25,2,2,3827,-11365,667128,2
2012-06-25,1,1,15000,15000,530000,2
2012-06-25,1,2,-21156,-34883,722544,4
2012-06-25,2,1,205000,205000,2743400,5
2012-06-25,1,5,83370,106350,1415735,6
2012-06-25,1,1,155671,116949,1548871,1
2012-06-25,3,3,24269,30140,402770,2
2012-06-25,1,2,12669,1429,192300,1
2012-06-25,3,4,6870,6869,596100,1
2012-06-25,1,2,15870,15869,727400,3
2012-06-25,2,2,318780,259742,4336622,6
2012-06-25,1,2,4900,10677,224550,2
2012-06-25,1,2,57300,56210,587500,1
2012-06-25,1,1,11800,11575,102400,1
2012-06-25,2,1,99900,45982,4574498,4
2012-06-25,1,3,15569,12324,406570,2
2012-06-25,1,1,24980,20623,234199,2
2012-06-25,2,2,5769,-2404,208175,1
2012-06-25,1,1,-52320,-52319,14762180,4
2012-06-25,1,4,46900,51879,192930,2
2012-06-25,1,4,70700,70700,603700,1
2012-06-25,1,1,15000,34022,1293122,4
2012-06-25,2,1,19984,19983,212583,1
2012-06-25,1,1,623100,373100,11377200,1
2012-06-25,1,2,25769,49582,2180902,2
2012-06-25,2,5,124470,124469,1056100,2
2012-06-25,2,3,869,869,369180,1
2012-06-25,1,1,4039,6619,58333,4
2012-06-25,2,1,193700,89778,2744700,6
2012-06-25,2,5,145800,145800,457479,1
2012-06-25,2,1,4900,-3193,398100,2
2012-06-25,1,2,0,0,261000,1
2012-06-25,0,4,33067,31845,35098,0
2012-06-25,1,3,45470,37999,366885,2
2012-06-25,2,1,0,0,0,4
2012-06-25,1,2,14700,18926,413585,2
2012-06-25,2,1,109900,77057,2504380,6
2012-06-25,1,4,109469,107335,2948600,5
2012-06-25,1,5,28769,28204,317019,1
2012-06-25,6,4,516869,516869,4653900,4
2012-06-25,1,4,6481,6480,38530080,4
2012-06-25,1,1,37400,48429,853140,4
2012-06-25,2,5,45067,37808,242633,1
2012-06-25,2,5,96470,94653,1065283,2
2012-06-25,1,4,11069,5940,216410,2
2012-06-25,1,2,107040,101306,414160,2
2012-06-25,1,3,10669,10669,321700,2
2012-06-25,1,2,34699,34699,1031100,2
2012-06-25,1,4,58870,58869,587100,2
2012-06-25,1,5,68770,79534,565564,3
2012-06-25,1,5,77369,75046,1599000,2
2012-06-25,1,4,17570,11323,278285,2
2012-06-25,1,3,10669,18140,340570,2
2012-06-25,1,4,17570,14758,305420,2
2012-06-25,1,4,-426393,-426395,37053504,6
2012-06-25,4,1,7900,22407,1845457,2
2012-06-25,1,1,1814850,997350,24965450,4
2012-06-25,1,1,11800,11575,172640,1
2012-06-25,1,2,25769,25279,2338500,2
2012-06-25,2,4,109670,109669,864500,2
2012-06-25,2,2,24500,23355,752540,2
2012-06-25,1,4,7770,2454,205510,2
2012-06-25,1,1,4300,4300,94864,6
2012-06-25,1,6,27769,22074,235110,2
2012-06-25,1,3,5769,5769,320200,2
2012-06-25,1,2,4900,1377,191490,2
2012-06-25,5,3,282869,404685,5360215,4
2012-06-25,1,2,25700,19478,424219,1
2012-06-25,1,1,37400,13677,1676095,2
2012-06-25,1,5,108867,120072,976290,3
2012-06-25,1,1,24939,18692,307689,2
2012-06-25,1,2,92419,66675,2086352,4
2012-06-25,1,3,63569,65297,392955,2
2012-06-25,1,2,7900,2685,427575,2
2012-06-25,2,5,53800,53800,730800,1
2012-06-25,1,2,60020,33319,1465600,5
2012-06-25,2,2,112800,135368,3403368,6
2012-06-25,1,5,72569,70657,1357000,4
2012-06-25,1,2,46800,21389,2092357,4
2012-06-25,1,2,7769,1405,187535,1
2012-06-25,1,1,44900,27215,1791158,6
2012-06-25,2,2,20500,25755,409970,2
2012-06-25,2,1,300000,300000,5016800,4
2012-06-25,1,2,116900,99020,1079209,4
2012-06-25,1,5,23869,23869,146400,1
2012-06-25,1,6,30669,30669,224500,1
2012-06-25,2,1,1246200,655435,22794435,1
2012-06-25,1,2,9800,17740,388120,2
2012-06-25,1,3,5769,5769,345000,2
2012-06-25,1,4,303270,304010,1222040,4
2012-06-25,2,4,26169,20542,411750,2
2012-06-25,1,2,25770,23506,496326,2
2012-06-25,1,1,3529,3678,39413,2
2012-06-25,1,3,5769,5769,320200,2
2012-06-25,1,2,28369,28369,210000,2
2012-06-25,1,3,13569,19182,179670,2
2012-06-25,1,2,12669,16244,184035,1
2012-06-25,1,2,7769,705,225535,1
2012-06-25,2,1,1141200,691200,41157400,4
2012-06-25,1,5,16969,16969,112020,1
2012-06-25,1,5,154869,147936,420262,2
2012-06-25,1,3,5769,5769,320200,2
2012-06-25,1,1,24900,24426,841500,2
2012-06-25,2,1,44800,53715,730966,4
2012-06-25,2,2,4900,1377,409650,2
2012-06-25,2,1,200000,200000,4587000,5
2012-06-25,1,1,4300,4084,49300,2
2012-06-25,1,1,0,2935,93535,1
2012-06-25,1,6,37569,36818,582280,1
2012-06-25,1,3,5172,8,180217,2
2012-06-25,1,6,36569,33587,367950,2
2012-06-25,1,2,11770,3351,76835,1
2012-06-25,1,2,14700,17956,303135,2
2012-06-25,2,2,19569,24133,386935,1
2012-06-25,1,1,-14359,-16564,230442,4
2012-06-25,3,5,-10539,-10539,2676300,2
2012-06-25,2,1,70000,70000,1366800,4
2012-06-25,1,1,11800,11575,137800,1
2012-06-25,1,1,44900,36012,628307,2
2012-06-25,1,2,1223700,1198335,10649535,1
2012-06-25,3,1,12120,12120,279914,6
2012-06-25,1,4,27769,16204,293400,2
2012-06-25,1,3,362532,362532,5206532,2
2012-06-25,1,3,11800,9810,515170,2
2012-06-25,1,1,35000,42009,291009,1
2012-06-25,1,3,4943,2719,173804,2
2012-06-25,2,2,112800,104735,381335,1
2012-06-25,1,1,35000,44744,435444,2
2012-06-25,2,1,70000,70000,954000,2
2012-06-25,2,6,272366,263997,1908000,4
2012-06-25,2,2,112800,107872,1548872,2
2012-06-25,1,1,4529,4294,36528,2
2012-06-25,6,2,7770,-196871,8766712,5
2012-06-25,1,3,57270,57269,1400400,6
2012-06-25,1,4,26900,22321,388170,2
2012-06-25,1,1,15000,1190,1078865,4
2012-06-25,5,3,-498028,-498030,4364500,2
2012-06-25,1,1,15000,29952,623752,4
2012-06-25,1,5,16969,16969,112020,1
2012-06-25,1,3,15100,13803,337210,2
2012-06-25,1,3,30570,49338,1398169,4
2012-06-25,1,5,154869,144769,328495,1
2012-06-25,1,1,15000,22473,1169773,4
2012-06-25,4,2,40070,30769,1048100,2
2012-06-25,2,3,11770,6481,476935,2
2012-06-25,1,2,46769,40181,139194,1
2012-06-25,1,2,12669,15854,139185,1
2012-06-25,1,2,4900,4806,198640,2
2012-06-25,1,1,27500,27500,1145900,4
2012-06-25,1,1,4202,7363,949843,4
2012-06-25,1,1,24900,31923,498696,2
2012-06-25,1,2,5899,-595,109555,1
2012-06-25,1,2,12670,12429,103300,1
2012-06-25,1,4,17099,11607,214810,2
2012-06-25,1,1,37400,27481,708493,4
2012-06-25,2,4,4869,4869,396380,1
2012-06-25,2,2,5399,5399,1254600,4
2012-06-25,1,1,11800,2275,175900,1
2012-06-25,3,2,9270,9801,1531608,2
2012-06-25,1,1,7405,7263,139604,1
2012-06-25,1,1,11800,5851,155535,1
2012-06-25,1,1,27500,44795,1147595,4
2012-06-25,2,2,24500,32865,639570,2
2012-06-25,2,3,25370,21785,550770,2
2012-06-25,1,1,4533,43309,1059395,4
2012-06-25,1,3,26969,33827,345370,2
2012-06-25,1,1,10900,2628,75935,1
2012-06-25,1,1,0,26602,615002,2
2012-06-25,1,4,17570,16358,498920,2
2012-06-25,1,1,37749,40791,1132189,4
2012-06-25,1,1,14700,3421,326500,2
2012-06-25,1,1,27500,43820,446320,2
2012-06-25,1,3,13669,7626,153835,1
2012-06-25,2,2,15800,4800,180000,1
2012-06-25,2,3,21369,15833,311190,2
2012-06-25,1,3,15569,22894,352720,2
2012-06-25,2,2,4900,10677,397290,2
2012-06-25,1,2,109900,109900,3753300,8
2012-06-25,1,4,1438100,1438100,19679500,4
2012-06-25,1,2,11770,3481,69515,1
2012-06-25,2,1,90000,113714,3561914,5
2012-06-25,1,1,48043,49844,626859,3
2012-06-25,1,2,7769,955,251885,1
2012-06-25,1,4,7770,2454,209410,2
2012-06-25,1,5,28769,20929,187685,1
2012-06-25,1,5,40770,32931,229235,1
2012-06-25,2,5,51800,51800,470640,1
2012-06-25,2,2,57800,83354,2291954,6
2012-06-25,1,3,13570,9882,273630,2
2012-06-25,1,1,11800,11575,92900,1
2012-06-25,1,1,20080,20080,385099,2
2012-06-25,1,1,826070,596501,9182769,2
2012-06-25,2,2,25370,15587,487400,2
2012-06-25,1,4,17569,12948,267470,2
2012-06-25,1,5,2159975,2159975,26549675,4
2012-06-25,1,3,145800,149200,628770,2
2012-06-25,1,1,-327000,-327000,18319600,4
2012-06-25,1,1,-327000,-327000,18319600,4
2012-06-25,1,5,66970,73649,608112,2
2012-06-25,1,5,85069,82919,1392000,4
2012-06-25,1,2,12800,6613,137735,1
2012-06-25,2,2,19600,19600,585120,1
2012-06-25,1,6,35569,34855,189159,2
2012-06-25,1,1,6900,535,169535,1
2012-06-25,3,2,173399,173400,945959,2
2012-06-25,1,2,4900,10677,199470,2
2012-06-25,1,5,40770,32381,189685,1
2012-06-25,1,3,20000,25490,267050,2
2012-06-25,2,1,18700,9045,282300,1
2012-06-25,1,1,10000,10000,152779,1
2012-06-25,1,5,27769,27204,302299,1
2012-06-25,1,3,10669,10373,349900,2
2012-06-25,1,1,4000,4000,163039,6
2012-06-25,1,5,36700,43595,381370,2
2012-06-25,1,1,37400,28624,310735,1
2012-06-25,1,4,15682,14883,105686,3
2012-06-25,1,1,6900,535,169535,1
2012-06-25,1,5,140763,140762,2352900,2
2012-06-25,1,3,64799,43098,1059095,5
2012-06-25,0,4,27770,26779,29800,0
2012-06-25,2,1,1204200,1233541,24975541,4
2012-06-25,1,2,14700,10251,333930,2
2012-06-25,0,0,40000,40000,281500,0
2012-06-25,1,2,22000,25257,177235,1
2012-06-25,1,3,5770,11530,201510,2
2012-06-25,1,5,32669,32669,215900,2
2012-06-25,1,3,10669,10373,349900,2
2012-06-25,1,2,20000,9000,347400,2
2012-06-25,1,5,27869,19256,142155,1
2012-06-25,1,5,140763,140762,2352900,2
2012-06-25,2,2,24499,24034,759659,2
2012-06-25,1,3,-1539,3862,326270,2
2012-06-25,3,1,103400,103400,655000,2
2012-06-25,1,1,10900,2628,124955,1
2012-06-25,1,3,10669,10373,349900,2
2012-06-25,1,1,6900,-4100,107800,1
2012-06-25,1,4,1438100,1438100,17739600,4
2012-06-25,1,2,12800,6173,165735,1
2012-06-25,1,3,28900,28350,276219,2
2012-06-25,3,4,78270,78269,871379,2
2012-06-25,3,6,47270,47269,689239,1
2012-06-25,2,4,45997,39281,249733,1
2012-06-25,1,6,30669,30669,151859,1
2012-06-25,1,3,19770,8769,110400,1
2012-06-25,1,1,22913,22477,191572,1
2012-06-25,1,1,0,4459,647299,2
2012-06-25,3,3,1555418,1555417,31331717,4
2012-06-25,2,2,22500,27942,532650,2
2012-06-25,1,1,34920,34920,451800,1
2012-06-25,2,2,4900,1377,379050,2
2012-06-25,1,3,8669,8669,164819,1
2012-06-25,1,2,9900,16333,497433,2
2012-06-25,1,1,27500,27500,839600,4
2012-06-25,1,1,6000,8935,148555,1
2012-06-25,4,4,95796,95795,4520600,4
2012-06-25,3,1,-1500,-7864,389635,1
2012-06-25,2,1,10606,-20973,2389307,4
2012-06-25,1,5,21869,21435,147700,1
2012-06-25,1,6,37569,35768,304070,2
2012-06-25,1,2,4900,10677,222750,2
2012-06-25,1,1,74600,74600,1242900,4
2012-06-25,1,2,28370,28369,525300,2
2012-06-25,1,2,43799,63108,1545167,4
2012-06-25,5,2,49000,49000,1405000,1
2012-06-25,1,4,29769,34709,287890,2
2012-06-25,1,3,10669,10373,349900,2
2012-06-25,4,6,59469,56040,869210,2
2012-06-25,2,1,61200,73280,2011080,4
2012-06-25,4,1,80900,80900,894900,2
2012-06-25,1,2,4900,10677,222750,2
2012-06-25,1,1,4217,-37,176702,1
2012-06-25,2,2,164800,164800,1229000,4
2012-06-25,3,3,870,869,653939,1
2012-06-25,1,3,82170,99929,1344121,5
2012-06-25,1,5,23869,23869,176459,1
2012-06-25,1,4,128693,128693,691400,2
2012-06-25,1,1,10900,4328,75935,1
2012-06-25,2,3,5769,5659,401440,1
2012-06-25,1,1,0,0,94020,1
2012-06-25,1,3,-327634,-587534,35995465,4
2012-06-25,2,2,4900,10677,398250,2
2012-06-25,1,1,0,0,383100,2
2012-06-25,1,5,52600,51228,1345830,4
2012-06-25,2,1,44900,34247,787600,2
2012-06-25,1,1,10040,10729,156589,1
2012-06-25,1,1,0,11800,152795,4
2012-06-25,1,3,15569,11844,295270,2
2012-06-25,1,2,38270,37541,707400,5
2012-06-25,1,1,15000,1021,1098056,4
2012-06-25,1,2,-15000,-12064,81955,1
2012-06-25,5,1,1491100,1491100,22314000,4
2012-06-25,1,4,62070,62069,1290000,4
2012-06-25,1,2,4900,-322,217050,2
2012-06-25,1,1,15000,21565,1078865,4
2012-06-25,2,2,65770,70390,1042470,2
2012-06-25,1,1,4900,-3257,101855,1
2012-06-25,1,6,58090,55418,464690,2
2012-06-25,1,2,28900,18900,854400,0
2012-06-25,1,2,14700,14421,298059,2
2012-06-25,4,1,140000,140000,6384000,6
2012-06-25,1,1,3512,5593,794760,2
2012-06-25,1,2,9800,6725,340510,2
2012-06-25,1,1,4040,4764,95112,2
2012-06-25,1,2,42600,38929,251330,2
2012-06-25,1,1,6900,-2400,97500,1
2012-06-25,1,5,26369,32320,268270,2
2012-06-25,2,5,76500,77906,539875,2
2012-06-25,2,1,55000,55000,1593000,5
2012-06-25,2,1,24500,24034,432900,2
2012-06-25,2,2,40770,43069,1284174,2
2012-06-25,1,6,32669,37881,281750,2
2012-06-25,1,2,11770,3481,76835,1
2012-06-25,2,2,4900,3657,409430,2
2012-06-25,2,1,55000,55000,1671000,5
2012-06-25,2,1,16900,8514,187355,1
2012-06-25,1,1,37400,34643,392154,2
2012-06-25,1,3,29700,35886,345870,2
2012-06-25,1,1,24700,22036,370285,3
2012-06-25,1,1,23946,23946,495079,2
2012-06-25,1,3,13569,8182,161430,2
2012-06-25,1,3,15570,8099,299285,2
2012-06-25,2,2,55869,55869,1759900,5
2012-06-25,1,2,14700,18686,366685,2
2012-06-25,1,2,9800,6784,258430,2
2012-06-25,1,3,15569,18489,218535,2
2012-06-25,1,2,-968584,-968585,25138114,4
2012-06-25,2,3,869,-4259,455810,2
2012-06-25,1,6,27769,27204,210520,2
2012-06-25,2,1,64900,93937,1008970,2
2012-06-25,1,1,0,-8064,102655,1
2012-06-25,4,1,0,0,6540000,6
2012-06-25,5,1,1821382,1821382,23703800,6
2012-06-25,2,2,198900,187568,2116254,6
2012-06-25,2,1,-3568400,-3568400,51912200,4
2012-06-25,1,2,5770,-704,102755,1
2012-06-25,1,1,37400,51364,1454375,5
2012-06-25,2,1,4831,4394,47920,2
2012-06-25,2,2,22499,15707,422115,2
2012-06-25,1,1,6000,-364,105235,1
2012-06-25,1,1,15000,22645,1186945,4
2012-06-25,2,1,165956,165954,52879754,6
2012-06-25,1,1,15000,20190,718090,2
2012-06-25,1,4,66069,66068,975900,4
2012-06-25,1,2,25770,22816,614536,2
2012-06-25,1,1,15000,22454,1167754,4
2012-06-25,1,2,4900,5555,80272,2
2012-06-25,3,1,82500,82500,2559000,4
2012-06-25,7,2,4900,2677,1674670,2
2012-06-25,1,3,117770,136873,1462341,5
2012-06-25,1,1,15000,13671,537971,2
2012-06-25,1,2,14700,11651,492370,2
2012-06-25,1,3,5769,2230,209490,2
2012-06-25,2,1,64900,69627,1882060,2
2012-06-25,2,3,44900,43017,595570,2
2012-06-25,1,2,12670,12428,91700,1
2012-06-25,1,3,15569,7489,212235,2
2012-06-25,2,1,40000,40000,497200,2
2012-06-25,1,2,4900,10677,194910,2
2012-06-25,1,4,58870,58869,640600,2
2012-06-25,2,5,56698,54655,671988,2
2012-06-25,1,1,6900,9835,145595,1
2012-06-25,1,3,24670,24200,124500,1
2012-06-25,1,5,22970,14905,81715,1
2012-06-25,1,2,335475,335475,18129875,4
2012-06-25,1,6,51709,47714,236250,2
2012-06-25,2,1,79900,84971,2474226,4
2012-06-25,1,2,4900,10677,191490,2
2012-06-25,2,1,79900,42922,3206819,4
2012-06-25,1,6,80670,80669,347059,1
2012-06-25,1,2,12669,5094,169185,1
2012-06-25,1,1,35000,44191,1492291,4
2012-06-25,1,2,10583,13357,1399424,4
2012-06-25,1,5,28770,21159,217235,1
2012-06-25,1,2,12670,1289,91700,1
2012-06-25,1,4,22000,18714,265790,2
2012-06-25,1,1,9800,-1200,287500,2
2012-06-25,4,3,5770,5540,791530,2
2012-06-25,1,2,12669,1429,134200,1
2012-06-25,3,3,5770,2230,601710,2
2012-06-25,1,5,27869,30256,219675,1
2012-06-25,2,1,94900,58773,2679422,6
2012-06-25,1,1,45060,46220,348360,2
2012-06-25,1,1,4040,4040,94029,4
2012-06-25,2,3,23369,20055,352270,2
2012-06-25,2,2,17769,9171,176855,1
2012-06-25,2,5,127367,124096,2910200,4
2012-06-25,1,2,12700,18253,263950,2
2012-06-25,2,5,86367,83023,2722000,2
2012-06-25,2,2,4900,1377,415530,2
2012-06-25,1,2,25818,25328,687219,3
2012-06-25,1,5,71768,69926,2230700,3
2012-06-25,4,2,-2666162,-2666163,121123036,3
2012-06-25,1,2,0,0,235320,2
2012-06-25,2,5,59568,49060,445198,2
2012-06-25,1,2,6869,6869,84959,1
2012-06-25,1,3,-115900,-115900,28543300,4
2012-06-25,1,4,12669,9921,316130,2
2012-06-25,1,6,37569,30453,383315,2
2012-06-25,2,4,28169,21231,221175,1
2012-06-25,2,5,139465,139465,9565900,5
2012-06-25,2,3,48898,47893,492098,2
2012-06-25,1,4,16969,10263,120655,1
2012-06-25,1,1,8203,46,172302,1
2012-06-25,5,5,161170,151647,853635,1
2012-06-25,2,3,56513,60161,1183360,2
2012-06-25,1,3,2000,2000,192040,1
2012-06-25,1,2,116900,131003,1889110,6
